longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
-123.68,40.24,31.0,7.52456122628536,6.115892125483034,6.822197390620491,5.886104031450156,1.725,54300.0,True,False,False,False,False,0.8127905324390933,1.2783602168906176
-118.5,34.52,3.0,8.791486026749002,6.963189985870238,8.017307507688582,6.912742820493176,5.9263,251800.0,False,True,False,False,False,0.7920378835482437,1.2717797052547937
-122.1,37.97,18.0,8.372629740224884,6.486160788944089,7.469654172932128,6.472346294500901,5.6931,269600.0,False,False,False,True,False,0.7746862085376146,1.293600397639187
-117.22,33.22,16.0,7.666221925662725,6.467698726104354,7.349873704738337,6.329720905522696,1.7217,175000.0,True,False,False,False,False,0.8436618178836817,1.2111469115445406
-117.74,33.85,4.0,8.597297435657898,6.710523109452428,7.469654172932128,6.369900982828227,6.9544,314000.0,True,False,False,False,False,0.7805386703989162,1.3496752082699894
-117.67,33.49,15.0,7.931284761525891,6.363028103540465,6.891625897052253,6.26530121273771,2.1935,183300.0,True,False,False,False,False,0.8022695307079466,1.2659063773982873
-118.07,34.58,34.0,8.136518252115291,6.400257445308821,7.5652752818989315,6.342121418721152,4.0147,107400.0,False,True,False,False,False,0.7866088721235173,1.2829332198051748
-121.92,37.48,23.0,8.36985260351753,6.517671272912275,7.587310506022615,6.436150368369428,5.3813,264400.0,True,False,False,False,False,0.7787080109598521,1.3004439182545073
-120.13,35.87,26.0,3.8918202981106265,2.1972245773362196,2.6390573296152584,2.1972245773362196,2.375,71300.0,False,True,False,False,False,0.5645750340535797,1.7712437491614221
-121.21,38.75,11.0,8.423541635334782,6.461468176353717,7.604396348796338,6.436150368369428,4.3962,264400.0,False,True,False,False,False,0.7670726229035746,1.3087857109014145
-117.6,34.08,15.0,7.901377353792616,6.133398042996649,7.267525427828172,6.1092475827643655,4.9063,159800.0,False,True,False,False,False,0.7762441620450709,1.2933470524396937
-118.39,34.21,14.0,7.940227765145702,6.767343125265392,7.912056888179006,6.6895992691789665,2.6667,172400.0,True,False,False,False,False,0.8522857688001363,1.186951182820287
-122.1,37.65,36.0,6.018593214496234,4.343805421853684,5.53338948872752,4.418840607796598,4.5303,175000.0,False,False,False,True,False,0.721731020363912,1.3620299414912214
-118.34,33.9,36.0,7.202661196523238,5.560681631015528,6.561030665896573,5.568344503761097,4.1776,236600.0,True,False,False,False,False,0.7720315421333017,1.2935013614294615
-117.29,34.13,44.0,7.757051142032013,6.335054251498059,7.122059881629142,6.148468295917647,1.5156,75800.0,False,True,False,False,False,0.8166833163147804,1.2616233456359212
-121.15,38.69,52.0,5.484796933490655,3.8066624897703196,8.806274284781725,3.4011973816621555,6.1359,225000.0,False,True,False,False,False,0.6940389108166434,1.6126076548989492
-121.96,37.34,42.0,7.601901959875166,5.998936561946683,6.849066282633458,5.929589143389895,4.4453,255400.0,True,False,False,False,False,0.7891362705821049,1.2820284468359007
-122.06,38.25,36.0,7.506042178518122,5.780743515792329,6.860663671448287,5.700443573390687,3.3153,99000.0,False,True,False,False,False,0.7701453546765961,1.3167470358896027
-117.4,33.85,9.0,8.927844826211702,7.026426808699636,8.146419323098003,6.982862751468942,5.4625,223600.0,False,True,False,False,False,0.7870238501536677,1.2785364891116622
-121.69,38.16,46.0,7.737616282857904,6.159095388491933,6.878326468291325,6.068425588244111,2.2888,94900.0,False,True,False,False,False,0.7959939034631294,1.2750615741004367
-118.31,33.96,47.0,7.369600720526409,5.777652323222656,6.982862751468942,5.8289456176102075,4.4861,140400.0,True,False,False,False,False,0.783984443978121,1.2643111128471722
-122.08,37.4,25.0,7.467942332285852,5.834810737062605,6.907755278982137,5.768320995793772,5.806,308700.0,False,False,False,True,False,0.7813143805137868,1.2946474958192227
-121.43,37.75,42.0,7.0967213784947605,5.631211781821365,6.551080335043404,5.634789603169249,3.3611,117600.0,False,True,False,False,False,0.7934948381777622,1.259447446716246
-120.98,37.79,20.0,7.807510042216193,6.198478716492308,7.113142108707088,6.1779441140506,2.7857,110900.0,False,True,False,False,False,0.7939123591229919,1.2637715554045632
-117.0,32.76,31.0,7.842278779117352,5.924255797414532,6.863803391452954,5.8377304471659395,4.3977,226800.0,True,False,False,False,False,0.7554252997470343,1.3433780216632933
-121.81,37.39,34.0,7.704811922932594,5.659482215759621,6.71901315438526,5.703782474656201,7.4559,456500.0,True,False,False,False,False,0.7345386587458086,1.350824993268525
-118.35,34.25,34.0,7.935945103353701,6.133398042996649,7.145196134997171,6.095824562432225,6.1464,354400.0,True,False,False,False,False,0.7728629625228502,1.3018657315471152
-121.39,38.6,22.0,8.661120360222881,7.186144304522325,7.866338923046544,7.1316985104669115,2.5238,118800.0,False,True,False,False,False,0.8297014711313169,1.2144540809614004
-122.03,37.83,24.0,8.690978417187905,6.6052979209482015,7.599901959208498,6.566672429803241,9.8708,500001.0,False,False,False,True,False,0.7600177567907761,1.323498089800151
-118.22,33.96,35.0,7.271008538280992,6.163314804034641,7.656337166430183,6.184148890937483,2.6179,158800.0,True,False,False,False,False,0.8476561087207537,1.1757492690604912
-121.25,37.97,41.0,6.752270376141742,5.247024072160486,6.57507584059962,5.332718793265369,2.0375,75000.0,False,True,False,False,False,0.7770755286547996,1.266196594628074
-117.09,32.75,19.0,7.9157131993821155,6.56244409369372,7.60339933974067,6.434546518787453,1.6318,117700.0,False,False,False,False,True,0.8290401544874024,1.2301897540518174
-122.24,38.15,10.0,8.827321452697849,7.080867896690782,8.33423142973486,7.035268599281097,4.4529,144100.0,False,False,False,True,False,0.8021536243620869,1.254724155606493
-118.47,33.99,52.0,7.681560362559537,6.434546518787453,6.999422467507961,6.3473892096560105,2.8514,358700.0,True,False,False,False,False,0.8376613884530392,1.2101921134557039
-116.14,34.45,12.0,9.082166033252674,7.451241684987676,9.318297513481275,7.427144133408616,2.2612,137500.0,False,True,False,False,False,0.8204256184820152,1.2228342240457506
-117.06,33.17,4.0,8.606302366488013,6.882437470997847,7.953318346560431,6.85751406254539,4.4477,174800.0,True,False,False,False,False,0.7996973819787341,1.2550178224925874
-122.25,37.82,26.0,8.283999304248526,7.087573705557973,7.4673710669175595,7.1049654482698426,3.0233,255000.0,False,False,False,True,False,0.8555739136678879,1.1659450513254495
-114.59,33.61,34.0,8.474285690404962,7.069874128458572,8.050384453067021,6.963189985870238,2.1782,58400.0,False,True,False,False,False,0.8342737531805732,1.2170119884135076
-119.03,35.34,34.0,7.706162970199576,6.07993319509559,7.0317412587631285,6.013715156042802,3.0486,68500.0,False,True,False,False,False,0.7889702331247389,1.2814313232737902
-119.03,34.24,25.0,8.204124932574041,6.302618975744905,7.482681828154651,6.300785794663244,5.687,238100.0,True,False,False,False,False,0.7682256215675961,1.302079645291691
-118.32,33.86,32.0,8.156510226079966,6.520621127558696,7.447751280047908,6.476972362889683,4.6563,291700.0,True,False,False,False,False,0.7994376206026678,1.259309098308544
-118.3,34.07,28.0,8.560635749259074,7.836369760545124,8.67265729404031,7.772752716468742,1.8829,300000.0,True,False,False,False,False,0.9153957708366887,1.1013647367323267
-121.4,38.61,37.0,7.598399329323964,5.8522024797744745,6.663132695990803,5.87493073085203,4.1488,136400.0,False,True,False,False,False,0.7701888550644455,1.2933598160436492
-117.22,33.9,8.0,9.02437217426203,7.2875606403097235,8.547916364059079,7.223295679562314,4.0467,121500.0,False,True,False,False,False,0.8075421203365502,1.2493427618913213
-118.31,34.03,46.0,7.684324067681155,6.236369590203704,7.203405521083095,6.1675164908883415,2.025,135500.0,True,False,False,False,False,0.8115703522230043,1.2459349041115153
-118.01,33.89,33.0,7.624130585661289,5.793013608384144,6.926577033222725,5.771441123130016,4.2292,212800.0,True,False,False,False,False,0.7598261261787765,1.3210098523064389
-121.57,39.16,18.0,7.398174092970465,5.908082938168931,6.646390514847729,5.802118375377063,3.1029,71700.0,False,True,False,False,False,0.7985866328534529,1.2750815502776913
-120.6,37.35,19.0,8.262300941787448,6.517671272912275,7.80057265467065,6.56244409369372,3.2955,88600.0,False,True,False,False,False,0.7888445747538042,1.2590280120979973
-122.15,37.7,36.0,7.289610521451167,5.501258210544727,6.511745329644728,5.568344503761097,3.5547,194700.0,False,False,False,True,False,0.7546710752729727,1.3091162941745889
-121.27,38.72,6.0,8.447843113281444,6.4692503167957724,7.652545692693921,6.498282149476434,6.0804,198700.0,False,True,False,False,False,0.7657872228504117,1.3000117444826687
-117.2,34.04,23.0,7.47477218239787,5.5909869805108565,7.0326242610280065,5.634789603169249,5.9915,153200.0,False,True,False,False,False,0.7479809209004274,1.326539712892516
-117.37,33.2,19.0,6.834108738813838,5.762051382780177,6.740519359606223,5.768320995793772,1.6318,187500.0,False,False,False,False,True,0.8431313581616009,1.184765678573927
-119.78,36.79,33.0,7.72356247227797,6.089044875446846,6.874198495453294,6.025865973825314,2.9301,68300.0,False,True,False,False,False,0.7883725803089099,1.281734858662137
-119.76,36.77,36.0,7.827240901752812,6.1463292576688975,7.113142108707088,6.163314804034641,2.785,72300.0,False,True,False,False,False,0.7852485102755052,1.2699725960174755
-121.5,38.59,43.0,4.48863636973214,3.091042453358316,4.787491742782046,2.995732273553991,1.725,67500.0,False,True,False,False,False,0.6886373051294361,1.4983436301559219
-118.34,33.99,48.0,7.70796153183549,6.073044534100405,7.065613363597717,5.996452088619021,2.9643,140400.0,True,False,False,False,False,0.7878924290186794,1.2854203482197135
-117.9,33.8,21.0,7.202661196523238,5.7899601708972535,6.618738983517219,5.817111159963204,2.9231,45000.0,True,False,False,False,False,0.8038640181620784,1.2381852432348563
-122.24,37.79,47.0,7.224753405767971,5.981414211254481,7.121252453244542,5.717027701406222,2.125,95500.0,False,False,False,True,False,0.8279056564725302,1.2637254502004411
-118.08,34.02,14.0,8.240121298076472,6.698268054115413,7.844632644464681,6.677083461247136,2.9321,144200.0,True,False,False,False,False,0.8128846423266876,1.2340899055554704
-122.64,38.71,20.0,6.2766434893416445,4.844187086458591,5.44673737166631,4.574710978503383,2.625,89600.0,False,True,False,False,False,0.7717798684415477,1.3720306088921599
-118.42,34.23,34.0,7.346655163176539,5.634789603169249,6.919683849847411,5.666426688112432,4.5375,189000.0,True,False,False,False,False,0.76698708160584,1.2965234648829127
-120.61,35.12,12.0,8.14060704285845,6.677083461247136,7.518064181233078,6.580639137284949,2.9821,162000.0,True,False,False,False,False,0.8202193553986583,1.2370541634375525
-117.23,32.8,27.0,7.168579897264035,5.87493073085203,6.655440350367647,5.823045895483019,2.4643,244400.0,False,False,False,False,True,0.8195389902948924,1.2310704785659954
-121.57,37.0,18.0,8.887652690325586,7.111512116496157,8.335431477880796,7.037905963447182,4.5714,260300.0,False,True,False,False,False,0.800156392726417,1.2628262918665645
-117.56,33.88,36.0,6.732210706467206,5.351858133476067,6.583409222158765,5.198497031265826,2.4861,96200.0,False,True,False,False,False,0.7949629574628253,1.2950302108430602
-122.72,38.42,26.0,7.063903961472068,5.537334267018537,6.843749949006225,5.517452896464707,1.9458,146000.0,True,False,False,False,False,0.7838914992644656,1.2802835101679335
-118.24,34.24,31.0,8.013012110368916,6.152732694704104,7.2078598714324755,6.137727054086234,7.1463,394100.0,True,False,False,False,False,0.7678426801255434,1.3055341235863849
-117.94,33.79,24.0,8.338066525518801,6.665683717782408,7.551186867296149,6.598509028614515,4.7986,236500.0,True,False,False,False,False,0.7994279845791544,1.2636288727287746
-118.34,34.07,52.0,7.3914152346753585,5.652489180268651,6.3784261836515865,5.60947179518496,6.2223,500001.0,True,False,False,False,False,0.7647370633097595,1.3176668863938272
-118.27,33.98,30.0,7.584264818389059,6.371611847231857,7.615298339825815,6.284134161070802,1.625,101500.0,True,False,False,False,False,0.8401093579674376,1.2068909771806524
-116.96,32.79,17.0,8.563504094279487,7.189922170745808,8.104401307921613,7.1180162044653335,2.3221,138800.0,True,False,False,False,False,0.8396004826515764,1.2030745432845964
-117.26,33.21,26.0,7.553286605600419,6.013715156042802,7.189922170745808,6.059123195581797,3.0197,136000.0,True,False,False,False,False,0.7961719804970602,1.2465972982870095
-122.03,37.31,19.0,7.9676267393338165,6.756932389247553,7.327123292259293,6.665683717782408,3.375,275700.0,True,False,False,False,False,0.8480483097796959,1.1953202517062345
-118.4,33.88,36.0,8.014004994779459,6.180016653652572,7.153833801578843,6.20455776256869,7.2651,500001.0,True,False,False,False,False,0.7711520840925858,1.2916319424289888
-118.85,35.2,17.0,7.931644021454311,6.520621127558696,7.8504931808711405,6.464588303689961,1.9907,51200.0,False,True,False,False,False,0.8221020900485527,1.2269372230443445
-119.76,36.83,20.0,8.07558263667172,6.102558594613569,7.215975002651466,6.139884552226255,5.2595,110900.0,False,True,False,False,False,0.7556802857668093,1.3152662021541761
-119.28,36.32,16.0,7.9420068084898565,6.244166900663736,7.390798521735676,6.261491684321042,3.7404,89200.0,False,True,False,False,False,0.7862202905679757,1.2683889413088056
-117.95,33.68,19.0,6.9363427358340495,5.2574953720277815,5.831882477283517,5.075173815233827,3.6364,252800.0,True,False,False,False,False,0.75796360881461,1.3667202323226193
-122.29,38.32,23.0,8.369388996647842,6.901737206656574,7.748460023899697,6.840546529288687,2.7667,153200.0,False,False,False,True,False,0.8246405095307315,1.2234971227537474
-122.42,37.64,41.0,4.59511985013459,3.044522437723423,4.23410650459726,2.995732273553991,2.225,212500.0,False,False,False,False,True,0.6625556105210727,1.5338886891528405
-122.17,37.75,41.0,7.1372784372603855,5.605802066295998,6.720220155135295,5.442417710521793,2.5043,92300.0,False,False,False,True,False,0.7854257215230294,1.311416876999707
-117.09,32.63,27.0,7.979681302387741,6.647688373563329,7.568379267836522,6.616065185132817,2.4148,67500.0,False,False,False,False,True,0.8330769264649902,1.2061068141104703
-118.12,33.88,25.0,7.478169694159785,6.327936783729195,6.891625897052253,6.192362489474872,2.6184,243800.0,True,False,False,False,False,0.8461879099468836,1.2076440464960494
-122.18,37.8,23.0,7.748460023899697,5.820082930352362,6.862757913051401,5.796057750765372,6.7527,285800.0,False,False,False,True,False,0.7511276966520621,1.3368500379204313
-122.48,37.93,16.0,7.988882253309227,6.688354713946762,7.234177179749849,6.612041034833092,3.6731,318000.0,False,False,False,True,False,0.8372078223053357,1.208232406789788
-118.35,33.95,42.0,7.484368643286131,6.068425588244111,7.318539548567902,5.942799375126701,2.8892,159800.0,True,False,False,False,False,0.8108132933414237,1.2594011964481913
-120.3,38.9,11.0,7.581719640125308,6.077642243349034,4.736198448394496,3.9889840465642745,0.9227,95500.0,False,True,False,False,False,0.8016179088427207,1.9006643174357813
-119.26,36.5,35.0,7.432483807917119,5.918893854273146,7.297091005160418,5.799092654460526,2.5719,74300.0,False,True,False,False,False,0.7963547593562613,1.2816632274706332
-119.21,36.3,23.0,6.858565034791365,5.4638318050256105,6.693323668269949,5.407171771460119,1.7734,41400.0,False,True,False,False,False,0.7966435802983995,1.2684200400275654
-120.64,37.38,19.0,7.721791776817535,6.1092475827643655,7.293017679772782,6.077642243349034,2.5129,84600.0,False,True,False,False,False,0.7911696869508484,1.2705242374652355
-117.11,32.58,12.0,6.99117688712121,5.68697535633982,6.769641976852503,5.673323267171493,2.4213,132500.0,False,False,False,False,True,0.8134503600983229,1.232289534350252
-117.9,33.65,28.0,7.622663951323595,6.066108090103747,7.011213987350367,6.115892125483034,5.2549,261800.0,True,False,False,False,False,0.7957989659311206,1.2463699154473815
-121.06,39.03,11.0,7.543273346705446,5.717027701406222,6.654152520183219,5.648974238161206,3.8417,187200.0,False,True,False,False,False,0.757897458919894,1.335335058840851
-118.31,34.03,34.0,7.621684998724611,6.249975242259483,7.299797366758161,6.206575926724928,2.1173,156600.0,True,False,False,False,False,0.8200253937686134,1.22800157263949
-117.12,32.75,25.0,7.706612913964197,6.453624998892692,6.933423025730715,6.343880434126331,1.64,130000.0,False,False,False,False,True,0.8374139289127756,1.2148105554617912
-122.72,38.42,30.0,7.649692623711514,6.008813185442595,7.053585727193677,5.996452088619021,2.8036,152300.0,True,False,False,False,False,0.7854973370847952,1.2757031175535054
-117.59,34.1,17.0,8.20166019080868,6.943122422819428,7.59488438721652,6.79794041297493,2.3603,139300.0,False,True,False,False,False,0.8465508520580197,1.2064919214582304
-121.91,37.32,42.0,6.97354301952014,5.54907608489522,6.411818267709897,5.638354669333745,3.0096,180800.0,True,False,False,False,False,0.7957326812729779,1.2368046049760413
-117.87,33.62,15.0,7.700747794511798,5.62040086571715,6.601230118728877,5.616771097666572,15.0001,500001.0,True,False,False,False,False,0.7298513099887157,1.3710275282022786
-118.09,33.92,36.0,6.742880635791903,5.225746673713202,6.570882962339584,5.272999558563747,4.8542,167400.0,True,False,False,False,False,0.7750021031032941,1.2787561540453687
-117.86,33.75,6.0,7.356279876550748,6.396929655216146,8.057694194815587,6.4457198193855785,2.9271,123200.0,True,False,False,False,False,0.8695875853782188,1.1412658450382298
-117.19,34.27,16.0,8.982435503560263,7.045776576879511,6.779921907472252,5.638354669333745,5.2146,255200.0,False,True,False,False,False,0.7843948975850547,1.5930951545872991
-121.82,38.02,46.0,5.176149732573829,3.784189633918261,4.624972813284271,3.713572066704308,2.2361,93800.0,False,True,False,False,False,0.731081948828513,1.3938465821043073
-117.07,32.63,37.0,7.742402021815782,5.940171252720432,6.934397209928558,5.8805329864007,3.455,156900.0,False,False,False,False,True,0.7672258862279172,1.3166156944822576
-117.55,34.14,3.0,8.650149418664864,6.824373670043086,7.963807953231451,6.787844982309579,5.3638,206300.0,False,True,False,False,False,0.788931305084487,1.2743587163833006
-118.3,34.08,32.0,7.9658927350845286,6.96979066990159,8.20166019080868,6.9363427358340495,2.3846,258300.0,True,False,False,False,False,0.8749541202336604,1.148428363254268
-122.78,38.37,21.0,6.679599185844383,5.099866427824199,6.028278520230698,5.093750200806762,3.7991,175000.0,True,False,False,False,False,0.763498869607625,1.3113323038076052
-118.12,34.17,37.0,7.903226808730733,6.517671272912275,7.347299700743164,6.411818267709897,2.2692,225000.0,False,True,False,False,False,0.8246848319868755,1.2326030587191799
-118.14,33.95,36.0,7.57198844937744,5.87493073085203,6.79346613258001,5.855071922202427,3.6635,282100.0,True,False,False,False,False,0.7758768743677971,1.293235770625544
-122.64,38.01,36.0,7.090076835776092,5.4510384535657,6.313548046277095,5.438079308923196,3.7321,266700.0,False,False,False,False,True,0.7688264287997691,1.3037832721825477
-117.99,33.81,23.0,8.09712193091871,6.679599185844383,8.08886878916199,6.63200177739563,2.4526,182900.0,True,False,False,False,False,0.8249349883615383,1.220916731131883
-122.34,40.63,10.0,7.688913336864796,5.91350300563827,6.967909201801884,5.786897381366708,3.6853,151600.0,False,True,False,False,False,0.7690947662637513,1.3286762888905563
-117.14,34.07,3.0,8.620291149419804,6.720220155135295,7.826842098158293,6.693323668269949,5.5875,162000.0,False,True,False,False,False,0.779581575453818,1.2878939636947104
-118.39,34.15,36.0,7.89989532313973,6.570882962339584,6.80903930604298,6.492239835020471,3.1146,373500.0,True,False,False,False,False,0.8317683581316184,1.2168212394936608
-117.1,32.68,45.0,7.076653815443951,5.66988092298052,6.803505257608338,5.58724865840025,2.4943,99600.0,False,False,False,False,True,0.8012093103391157,1.2665721982508202
-117.07,33.01,25.0,7.659642954564682,5.945420608606575,6.3784261836515865,5.886104031450156,3.1187,169400.0,True,False,False,False,False,0.7762007503317717,1.3013094762916688
-117.39,34.38,4.0,8.87514731685335,7.16703787691222,8.168486417126681,7.065613363597717,3.5696,129700.0,False,True,False,False,False,0.807540159170368,1.2561042984008175
-118.37,34.04,52.0,7.088408778675395,5.44673737166631,6.51025834052315,5.393627546352362,3.825,278500.0,True,False,False,False,False,0.7684005736311581,1.3142191813873374
-118.08,33.98,39.0,6.949856455000773,5.402677381872279,6.761572768804055,5.43372200355424,3.6033,157800.0,True,False,False,False,False,0.7773797080348013,1.2790231908174208
-122.25,37.8,43.0,7.76004068088038,6.473890696352274,7.444833273892193,6.4692503167957724,1.6504,151800.0,False,False,False,True,False,0.8342598914852349,1.1995270395911868
-117.91,33.63,32.0,7.550661243105336,5.993961427306569,6.853299093186078,6.037870919922137,2.7264,311100.0,True,False,False,False,False,0.7938326504555848,1.250550292188543
-117.08,32.75,20.0,7.595889917718538,6.2324480165505225,7.2813856635702825,6.137727054086234,2.0077,118300.0,False,False,False,False,True,0.820502677640498,1.237573755037139
-118.34,33.76,34.0,8.628197749459149,6.51471269087253,7.534762657037537,6.456769655572163,15.0001,500001.0,False,False,False,False,True,0.7550490705061668,1.3363025490638423
-122.42,37.62,36.0,6.925595197110468,5.111987788356544,6.0112671744041615,5.075173815233827,4.8,306800.0,False,False,False,False,True,0.7381297408906303,1.3646025632309082
-122.46,37.79,52.0,7.603897968521881,5.886104031450156,6.742880635791903,5.877735781779639,4.1029,500001.0,False,False,False,True,False,0.7740903488996123,1.2936780846960088
-121.32,39.43,18.0,7.528869256642251,6.016157159698354,6.60934924316738,5.857933154483459,1.8672,84700.0,False,True,False,False,False,0.7990784478546595,1.2852432860009533
-117.34,33.94,20.0,8.431635303054591,6.38856140554563,7.415175109613295,6.39024066706535,7.4141,236500.0,False,True,False,False,False,0.7576894844148677,1.3194550475243259
-117.98,33.71,24.0,8.14060704285845,6.3080984415095305,7.379008127628304,6.240275845170769,5.6825,264600.0,True,False,False,False,False,0.7748928806290271,1.3045267941413696
-118.11,33.81,37.0,7.43543801981455,5.638354669333745,6.655440350367647,5.605802066295998,6.2187,257900.0,True,False,False,False,False,0.7583083409892204,1.3263825464903498
-118.86,34.07,16.0,7.251344983372214,5.501258210544727,6.878326468291325,5.153291594497779,8.0144,500001.0,False,False,False,False,True,0.7586534943737272,1.4071287933938277
-121.62,39.15,36.0,7.7501841622578365,6.1224928095143865,7.063903961472068,6.194405391104672,3.0962,74000.0,False,True,False,False,False,0.7899802999946701,1.251158694487013
-117.23,34.12,6.0,8.4040244933106,6.9975959829819265,7.768533300926033,6.859614903654202,2.3848,81600.0,False,True,False,False,False,0.8326482137875543,1.2251452321082443
-117.76,33.84,15.0,8.233503140233994,6.236369590203704,7.278628942320682,6.150602768446279,8.7124,410500.0,True,False,False,False,False,0.7574381747337827,1.3386497958335688
-122.01,37.28,22.0,7.620214770574455,5.564520407322694,6.651571873589727,5.641907070938114,9.1569,500001.0,True,False,False,False,False,0.7302314403014141,1.3506452117630139
-117.89,33.62,24.0,6.92461239604856,5.476463551931511,6.144185634125646,5.4680601411351315,3.0625,93800.0,True,False,False,False,False,0.7908693279434071,1.2663745857431368
-118.97,35.38,35.0,7.422971251049421,6.056784013228625,6.948897222313312,6.025865973825314,1.375,57500.0,False,True,False,False,False,0.8159514308198821,1.2318513692957564
-114.64,34.83,10.0,7.8252452914317745,6.352629396319567,7.050122520269059,6.1779441140506,1.7062,86800.0,False,True,False,False,False,0.8118121745366061,1.2666422918321145
-119.88,34.4,25.0,7.91644286012226,6.436150368369428,7.728855823852543,6.437751649736401,2.2647,216700.0,False,False,False,False,True,0.813010399000092,1.2296906266097427
-117.63,34.11,30.0,7.891704659330107,6.061456918928017,7.247792581767846,6.124683390894205,4.2969,165600.0,False,True,False,False,False,0.7680795443556993,1.2885081816740107
-117.94,33.94,30.0,7.3758821482150125,5.730099782973574,6.740519359606223,5.736572297479192,4.5096,241100.0,True,False,False,False,False,0.7768697584681823,1.2857646981031126
-120.79,38.54,34.0,7.033506484287697,5.541263545158426,6.206575926724928,5.236441962829949,2.05,68900.0,False,True,False,False,False,0.7878379806057156,1.3431842717276206
-118.34,34.13,45.0,7.773173680482536,6.035481432524756,6.62273632394984,6.018593214496234,6.6739,500001.0,True,False,False,False,False,0.7764500936958469,1.2915266746654788
-118.33,34.12,23.0,7.546974117516527,6.0330862217988015,6.646390514847729,5.973809611869261,6.0352,500001.0,True,False,False,False,False,0.7994046524945685,1.2633435961068413
-121.8,37.31,21.0,7.875119281040293,6.102558594613569,7.489970898834801,5.966146739123692,5.0543,232000.0,True,False,False,False,False,0.7749163380046517,1.3199674137074595
-118.58,34.23,29.0,8.270781013162674,6.651571873589727,7.61972421378267,6.590301048196686,4.1023,230200.0,True,False,False,False,False,0.8042253643282262,1.2549928983025473
-121.28,38.74,33.0,8.385944904806284,6.658011045870748,7.4821189235521155,6.672032945461067,4.05,134700.0,False,True,False,False,False,0.7939488181057337,1.256880020430831
-118.45,34.03,39.0,7.4133673356952405,5.998936561946683,6.837332814685591,5.8971538676367405,3.7813,336300.0,True,False,False,False,False,0.8092053570665388,1.257109361921078
-122.05,37.94,22.0,8.333991247194975,7.085901464365611,7.498315870766981,7.078341579557671,2.5459,179300.0,False,False,False,True,False,0.8502410494792106,1.177393200585803
-117.91,33.83,37.0,6.946975992135418,5.564520407322694,6.579251212010101,5.497168225293202,3.0288,161400.0,True,False,False,False,False,0.8009989402039412,1.2637372020327589
-119.82,36.84,7.0,7.736307096548285,5.8377304471659395,6.982862751468942,5.872117789475416,5.4868,158800.0,False,True,False,False,False,0.7545887688158818,1.317464562855679
-121.36,38.56,17.0,8.736489351001554,6.844815479208263,8.027802848370312,6.854354502255021,5.2881,138000.0,False,True,False,False,False,0.7834743687318261,1.2745896565646446
-119.81,36.78,35.0,6.920671504248683,5.5053315359323625,6.452048954437226,5.484796933490655,2.0324,55500.0,False,True,False,False,False,0.7954909480319321,1.2617917469269375
-122.23,37.48,38.0,7.364547014255642,5.991464547107982,6.779921907472252,5.963579343618446,2.7969,298400.0,False,False,False,False,True,0.8135550680184718,1.2349206055481352
-117.13,32.79,35.0,7.285506548522785,5.572154032177765,6.584791392385716,5.552959584921617,4.2098,174100.0,False,False,False,False,True,0.764827262876811,1.3120042451426601
-121.94,37.76,4.0,8.83579236650274,7.272398392570047,7.969011781106478,7.176254532017144,4.6932,356100.0,True,False,False,False,False,0.823061259354661,1.2312540374761656
-121.03,37.55,32.0,6.853299093186078,5.293304824724492,6.437751649736401,5.159055299214529,1.9728,97900.0,False,True,False,False,False,0.7723732399170179,1.328401944873415
-119.3,36.31,16.0,7.711996507047669,5.8805329864007,7.048386408721883,5.8916442118257715,4.2778,97300.0,False,True,False,False,False,0.762517589449986,1.3089718641814905
-117.17,32.77,35.0,7.24422751560335,5.616771097666572,6.54534966033442,5.641907070938114,3.767,166800.0,False,False,False,False,True,0.7753443808285427,1.2840033386793819
-118.3,34.03,40.0,7.4360278163518485,5.926926025970411,7.037905963447182,5.8805329864007,2.7125,150000.0,True,False,False,False,False,0.7970553866053435,1.2645159602961806
-116.99,32.72,15.0,6.716594773520978,4.875197323201151,5.814130531825066,4.882801922586371,4.0391,169500.0,True,False,False,False,False,0.7258435989648773,1.3755615894333197
-122.07,37.63,35.0,7.566311014772463,5.932245187448011,7.069874128458572,5.823045895483019,3.7292,168100.0,False,False,False,True,False,0.7840340128585644,1.2993734122277325
-114.58,33.63,29.0,7.23561914106675,5.4680601411351315,6.51025834052315,5.480638923341991,3.3438,74000.0,False,True,False,False,False,0.7557142014427494,1.3202145301436141
-117.66,33.61,21.0,7.566828479208331,5.58724865840025,6.7580945044277305,5.659482215759621,7.1497,274000.0,True,False,False,False,False,0.7383871160490224,1.3370178031724238
-121.02,39.25,52.0,7.346010209913293,5.62040086571715,6.405228458030842,5.521460917862246,2.2278,155400.0,False,True,False,False,False,0.765095705711453,1.3304468362980755
-118.4,33.86,18.0,8.547334348328224,7.2196420401307355,7.734996194022781,7.126087273299125,5.1677,380800.0,True,False,False,False,False,0.8446659210824984,1.199442838758711
-116.97,33.74,20.0,8.209308411646937,6.675823221634848,7.312553498102598,6.63200177739563,2.2161,76900.0,False,True,False,False,False,0.8132016592486084,1.237832661569447
-117.76,33.53,24.0,7.652545692693921,5.849324779946859,6.569481420414296,5.808142489980444,10.6349,500001.0,True,False,False,False,False,0.7643632609121639,1.317554744205266
